63981,277445,1
15815,295936,2
16629,228721,3
73334,155235,4
65740,263786,5
11830,163896,6
5603,177814,7
59799,237793,8
37402,70512,9
52446,85548,10
41223,117070,11
15732,243707,12
29402,109474,13
17317,298028,14
6765,20913,15
38237,203214,16
50607,222804,17
55568,278590,18
17628,58015,19
9059,64039,20
74244,81864,21
6182,114669,22
63723,80777,23
40214,335457,24
54920,146416,25
21300,41106,26
6473,92044,27
26772,26773,28
21969,172324,29
41362,229763,30
21330,133769,31
27510,84734,32
42040,126063,33
71299,275151,34
8601,14820,35
31546,85989,36
55895,73107,37
56222,86466,38
46433,100593,39
41186,192119,40
64061,241950,41
42913,246889,42
21300,53040,43
16534,56561,44
26061,296195,45
37022,190407,46
27334,236036,47
68845,130713,48
34188,63981,49
24418,82544,50
74330,107232,51
6466,24913,52
33465,417190,53
4749,9836,54
58718,60407,55
31554,423742,56
15568,52745,57
65439,267350,58
9793,25983,59
62221,349210,60
65572,65574,61
26926,414834,62
20913,415212,63
25665,32302,64
28597,63782,65
54741,86172,66
32738,40044,67
58975,197602,68
56534,227650,69
5115,26870,70
43711,180376,71
50607,131546,72
46964,278732,73
22588,254429,74
29573,169569,75
15507,44566,76
52456,53240,77
37588,75354,78
61646,80271,79
20067,57094,80
35285,204123,81
4385,351108,82
24852,184783,83
67672,132156,84
32601,158335,85
48602,83637,86
73399,384619,87
27221,63600,88
25843,43167,89
51284,66661,90
29089,98503,91
44603,75089,92
38107,282443,93
36528,243232,94
67733,243516,95
48359,221993,96
62088,402801,97
16785,65702,98
30852,64074,99
46668,186147,100
14849,152548,101
22159,34975,102
53800,102634,103
64779,272128,104
37224,66343,105
59689,103288,106
73191,414357,107
66252,66779,108
66332,94732,109
37838,186927,110
41537,328300,111
56864,138517,112
72937,221887,113
67240,245866,114
24209,58277,115
50753,56882,116
73372,84295,117
14717,112848,118
34562,261218,119
31311,173227,120
28432,60211,121
15247,18659,122
60676,71660,123
7153,17010,124
73194,132610,125
34971,210959,126
54007,261084,127
48333,108561,128
21271,223756,129
31150,293452,130
26946,82253,131
6737,351670,132
74224,74225,133
15220,159633,134
41986,42978,135
42235,207853,136
70569,91450,137
17491,72194,138
24451,77148,139
21634,26613,140
41902,59448,141
39669,83179,142
64083,313889,143
40665,215754,144
59441,59442,145
21422,75087,146
47196,65271,147
59614,347675,148
12319,12497,149
27931,259119,150
42340,318216,151
51397,328324,152
3420,330187,153
26556,55319,154
6728,128632,155
64487,382360,156
19862,205982,157
53279,375394,158
13034,61139,159
23660,123566,160
42942,236731,161
7311,182397,162
34975,65694,163
70497,80667,164
21466,372530,165
37674,153674,166
54278,118291,167
65871,74735,168
57503,189273,169
7950,128678,170
58016,85703,171
58559,128967,172
56744,159363,173
65987,298117,174
13139,260778,175
33064,59094,176
44830,117181,177
49395,329319,178
41251,172446,179
50953,171456,180
58537,259413,181
12985,65706,182
710,4039,183
55547,67627,184
11983,280671,185
70601,385720,186
36414,56744,187
6737,23604,188
59690,114039,189
43316,243748,190
40267,81477,191
56729,335089,192
51908,263512,193
24216,116813,194
39178,261818,195
19015,92421,196
2567,3923,197
2571,3051,198
58268,215084,199
34669,96241,200
64768,404976,201
43773,64721,202
5705,293118,203
39676,211577,204
26119,170241,205
42770,250444,206
17676,88280,207
53563,198687,208
61453,140300,209
8149,332498,210
8090,114080,211
12673,23716,212
51947,176307,213
68240,68242,214
62077,224787,215
6760,208268,216
47809,57604,217
61140,260204,218
63347,232689,219
14185,194786,220
10817,75992,221
74314,74603,222
73018,407688,223
2656,23573,224
62345,89435,225
47474,123367,226
8842,304649,227
50395,50396,228
59281,323842,229
53853,357075,230
41137,63460,231
40358,378694,232
69476,244837,233
23276,293947,234
16938,16939,235
13754,13943,236
3420,32270,237
33631,102414,238
6223,219729,239
41712,49935,240
2131,115581,241
57434,91104,242
68687,103660,243
46944,165153,244
47455,172938,245
4750,30062,246
31856,384574,247
20670,78593,248
16605,106982,249
51039,232181,250
41714,291765,251
24476,78857,252
32951,171341,253
39910,266812,254
65372,65373,255
12527,30832,256
32614,32948,257
57972,65295,258
744,21155,259
13671,39916,260
34274,262213,261
51398,342938,262
55885,286310,263
9999,56262,264
51145,103595,265
73670,190950,266
60006,137420,267
63580,312465,268
17127,23031,269
72285,149323,270
23671,76130,271
5172,58117,272
39120,53160,273
72733,152212,274
17336,197262,275
57404,178461,276
14397,142903,277
66095,286350,278
66592,378492,279
22500,40335,280
13802,319317,281
20933,22202,282
35423,35551,283
70444,70445,284
14508,348329,285
31010,412868,286
54967,101796,287
58728,58731,288
61535,392194,289
35947,35948,290
22531,184113,291
10967,102163,292
23242,26424,293
17322,281511,294
18036,18038,295
44003,50773,296
24465,390510,297
33331,145178,298
67043,182458,299
23599,376283,300
29933,75741,301
22691,47477,302
11421,189036,303
33774,179603,304
6705,8300,305
61518,371913,306
20114,20115,307
18761,109562,308
66851,233633,309
44772,52121,310
34372,129554,311
10168,63709,312
13432,13737,313
8863,126880,314
25079,27432,315
72961,171451,316
33788,39899,317
9163,174810,318
62069,197660,319
24074,66898,320
48495,215799,321
60257,64577,322
30925,288017,323
15426,143516,324
52622,117073,325
34343,34344,326
39140,135886,327
60225,262191,328
24907,282815,329
3415,31519,330
45110,45111,331
1058,51187,332
14508,28651,333
16235,122744,334
39388,64962,335
53852,406093,336
23073,126489,337
10845,341571,338
18568,40381,339
35210,36433,340
28664,265289,341
70804,131072,342
149,477,343
47438,303998,344
38719,296719,345
73757,86112,346
8327,30968,347
27610,117069,348
9224,12162,349
48139,381813,350
21351,67276,351
54085,172471,352
5316,36272,353
26586,44404,354
34372,207283,355
61632,153954,356
33109,63358,357
39651,97994,358
70735,137848,359
42305,82315,360
25606,42785,361
6827,9155,362
56299,226459,363
21370,22753,364
28615,44708,365
60246,281609,366
20320,20689,367
42756,125540,368
64721,372508,369
19009,54579,370
34111,36231,371
69688,219947,372
13304,85473,373
28007,279750,374
9782,11143,375
24859,80656,376
67178,156957,377
11050,45241,378
8606,24941,379
51397,334146,380
63296,92923,381
23209,223794,382
54232,264434,383
19631,61431,384
21633,99773,385
50034,79071,386
28041,36818,387
44895,98540,388
15064,107245,389
8944,40064,390
23101,56036,391
4819,12912,392
16482,376706,393
42201,66536,394
