9911096,9905226,1
9811034,9609095,2
9608054,9603073,3
9707194,9503226,4
209060,205166,5
105054,9902105,6
109112,9910052,7
9711169,9705046,8
101199,9810188,9
210068,9903029,10
9912022,9604030,11
112059,11077,12
108113,7052,13
9407173,9309075,14
111118,101228,15
303121,203179,16
9906143,9407182,17
9706050,9411057,18
102173,8221,19
3147,9808017,20
102163,9612138,21
304206,9512062,22
210224,201253,23
112114,7181,24
203182,9412059,25
201226,9171,26
108136,9804169,27
303024,201028,28
201142,9304141,29
9905018,9810188,30
109081,104136,31
9512043,9408099,32
9809100,9707228,33
9905160,9803067,34
9903254,9810164,35
211230,2227,36
9703057,9412208,37
8249,9705160,38
105091,1033,39
9707019,9702187,40
9707131,9501022,41
109154,9606185,42
112008,12149,43
5085,3278,44
9706099,9706079,45
9612238,9407087,46
109025,9710230,47
9706127,9701015,48
9810066,9803131,49
9904198,9807164,50
304220,202163,51
210083,209206,52
106191,106113,53
9805191,9611202,54
4074,9804085,55
204009,9908041,56
3203,9906051,57
9910021,9508072,58
206145,106133,59
9910054,9603161,60
9411062,9406086,61
12263,9604035,62
9906180,9303046,63
104135,9810025,64
9812229,9601143,65
2087,9510209,66
9911067,9503114,67
109013,102146,68
110084,9811107,69
303193,208161,70
9803180,9712253,71
112056,9705236,72
208094,9911116,73
12096,9805152,74
211054,9303046,75
203138,9510074,76
9712130,9507048,77
9807062,9707022,78
107213,7191,79
9801207,9711143,80
205228,201047,81
9907053,9704167,82
12149,3029,83
4133,2161,84
303203,2230,85
8168,9310043,86
9905032,9812252,87
303263,9412229,88
106209,103171,89
8239,9807046,90
9812082,9603090,91
111048,110050,92
106213,5204,93
9902022,9209116,94
9504148,9302033,95
209117,9710153,96
107110,9903107,97
105139,9701125,98
109162,9510135,99
9910052,9703217,100
9701053,9611140,101
9912249,9202015,102
9707014,9706155,103
107048,12023,104
210247,208205,105
209043,207037,106
101104,9506014,107
210134,9703030,108
205041,9301052,109
211233,103255,110
9903212,9506101,111
9512012,9510169,112
9702093,9601078,113
9901041,9510101,114
104082,9812193,115
209226,103220,116
107130,104035,117
9304010,9204072,118
205244,202157,119
2044,9802109,120
7170,9604129,121
202090,9611230,122
104206,9603060,123
302191,9509151,124
9410008,9401025,125
201162,9139,126
9402006,9307111,127
9411195,9210021,128
9506001,9402006,129
108138,9406208,130
9912133,9903002,131
9905078,9902120,132
9904216,9512053,133
9708125,9504024,134
4144,9906064,135
106241,11225,136
206084,9905111,137
103055,9301018,138
9710181,9709027,139
5183,9705208,140
9605011,9510094,141
3215,2075,142
112155,9902099,143
11041,9901101,144
9812194,9812067,145
303015,112147,146
9806142,9507169,147
9810028,9910093,148
9808189,9408081,149
10189,9609086,150
111290,9904149,151
9806225,9712072,152
106247,9903238,153
9808100,9711089,154
9806056,9510101,155
9603161,9601108,156
9908049,9802069,157
9812194,9803013,158
202003,3055,159
9806195,9604042,160
212242,204004,161
110055,9802067,162
2159,9708005,163
9811242,9604143,164
209111,9911186,165
9909172,9603074,166
1077,9705037,167
9705068,9704129,168
9711061,9607074,169
206062,9805171,170
9607051,9502126,171
112190,104026,172
302122,9711162,173
9907101,9510017,174
205245,9609112,175
201136,110136,176
9911188,9810017,177
9903008,9811194,178
110076,9905147,179
9409030,9209094,180
9904056,9509166,181
211262,9050,182
107035,9612148,183
208172,110097,184
301176,9710165,185
9608005,9605150,186
9510034,9304102,187
102173,9910196,188
211250,9806103,189
9503122,9411102,190
9050,9910198,191
208142,10181,192
9143,5125,193
4063,9906194,194
3037,9806199,195
9903077,9505175,196
9808100,9807173,197
202168,9508001,198
9708082,9612052,199
211066,9905223,200
9810135,9604052,201
5076,9509175,202
105048,9806087,203
9904045,9502083,204
6117,5244,205
9907085,9809132,206
9707192,9704061,207
9808035,9711005,208
11108,9311177,209
106078,10116,210
106117,9411057,211
203242,106182,212
7236,9701162,213
108165,9708118,214
9311102,9303153,215
9612004,9508143,216
211184,9804010,217
9808175,9603167,218
7250,9808117,219
9903203,9602052,220
9904182,9704098,221
12096,10155,222
11107,3298,223
9603168,9207016,224
9608185,9602167,225
9607054,9507121,226
9808054,9407087,227
9604097,9603170,228
9906217,9803251,229
9807082,9801134,230
201146,9703141,231
2213,9902011,232
9906216,9803135,233
110178,9805129,234
302137,212223,235
9806217,9703031,236
104049,4166,237
5211,9712086,238
203145,9902088,239
212297,202027,240
111177,9610170,241
212225,211170,242
212218,108075,243
9611189,9609084,244
302215,302141,245
211213,9607139,246
9404034,9304041,247
201183,11239,248
9802067,9608024,249
9806242,9710226,250
9910081,9906204,251
9709180,9611203,252
205108,9511204,253
103162,9812035,254
7225,9512006,255
9801183,9801110,256
303115,301226,257
301055,9910053,258
202003,10274,259
9512047,9204099,260
7104,9803135,261
105113,8084,262
207278,204074,263
9412180,9403127,264
9706170,9611179,265
9505067,9408099,266
9611111,9611047,267
9901118,9706091,268
111208,9802068,269
103011,7191,270
9904104,9811245,271
9811220,9804199,272
9402089,9204031,273
9912262,9402077,274
103182,9906064,275
9803106,9702184,276
9510148,9504113,277
9912159,9802080,278
203237,109214,279
6189,9612126,280
208050,204110,281
9907055,9906192,282
102202,9509132,283
206007,9302008,284
102064,9186,285
9804119,9403077,286
9809143,9809005,287
9909027,9601167,288
12198,9812031,289
103177,9601038,290
211275,205120,291
210085,9801096,292
12073,5239,293
110261,9804050,294
9611061,9506207,295
208146,9810010,296
101106,9904159,297
7086,9302083,298
103013,102181,299
203050,9905196,300
301011,212274,301
104031,9810072,302
9410056,9308066,303
112174,8250,304
9610249,9604119,305
9710122,9403119,306
9908165,9802183,307
9806085,9607112,308
9610012,9508017,309
9706061,9607115,310
9812154,9804176,311
208165,206057,312
105250,12195,313
9507012,9504047,314
9906142,9308129,315
202160,9602022,316
102173,10060,317
7140,9912019,318
101002,12179,319
9707019,9611063,320
303095,5025,321
102174,9061,322
9911096,9802109,323
9606142,9602022,324
206188,10232,325
9607164,9604090,326
9601051,9405023,327
9602134,9401099,328
9809053,9806156,329
9702083,9503157,330
111107,105249,331
9803033,9801002,332
9605199,9601038,333
204169,103064,334
107167,9803086,335
208185,9702120,336
9912162,9807109,337
9808080,9504108,338
1055,9910145,339
108216,107251,340
9911199,9904017,341
206182,110170,342
9703026,9604044,343
9705038,9307088,344
9194,9805215,345
9902119,9811139,346
7170,9908088,347
206012,9301042,348
9409076,9402144,349
9909032,9611137,350
9503133,9407175,351
10098,9906064,352
202205,9505062,353
9906226,9905037,354
201016,103013,355
5154,9909123,356
9710046,9603108,357
10114,9711174,358
109084,9510083,359
9906061,9402077,360
9512161,9407087,361
9811193,9803143,362
304169,206195,363
8074,9605106,364
212313,9609145,365
303193,207034,366
6145,9812193,367
210173,109091,368
6066,9904017,369
9903156,9711205,370
9510222,9509130,371
9506200,9401070,372
9904078,9806144,373
9702200,9611106,374
9401093,9211071,375
105307,102070,376
210196,9804177,377
210257,9711200,378
203229,9605053,379
9702076,9309145,380
112116,9910079,381
207046,9902064,382
9703174,9602052,383
9704174,9509176,384
204226,9701173,385
9711101,9212149,386
208042,202186,387
9812005,9611024,388
303011,302054,389
105127,9908056,390
106082,103186,391
9803099,9801062,392
207068,104202,393
8002,9712199,394
104212,101231,395
202038,9408009,396
9803232,9505162,397
6033,9701137,398
9809039,9704089,399
6066,9907070,400
9607051,9511043,401
304015,112188,402
9910053,9504081,403
9510204,9509161,404
9505145,9404063,405
112259,9808139,406
204025,203124,407
112155,9906142,408
9812213,9511038,409
9606146,9408099,410
11059,5049,411
9812119,9701025,412
9805076,9712050,413
104200,9606112,414
9609231,9306068,415
9062,5246,416
202056,9156,417
10063,6007,418
9709190,9607070,419
6049,3263,420
9507120,9407087,421
12056,9120,422
9912127,9901102,423
102121,9907013,424
5153,9912249,425
1194,9809065,426
204160,12248,427
9134,9806066,428
9603073,9510129,429
9602141,9503041,430
201079,9511081,431
203247,107166,432
211197,206103,433
9703198,9410167,434
108118,9912281,435
3205,9808057,436
9611110,9608154,437
3181,9810038,438
1027,9903077,439
9504113,9407087,440
9701123,9510101,441
9709087,9510097,442
107081,9224,443
9903249,9808042,444
7187,9407108,445
9708160,9302006,446
10179,9906055,447
9910233,9902131,448
211014,9707245,449
9711158,9707208,450
9711035,9703196,451
205048,9906151,452
9811071,9705151,453
303111,9707203,454
108135,9512196,455
6018,9909081,456
9601105,9305045,457
303032,212010,458
9907145,9802109,459
204229,9506035,460
208028,112202,461
103191,6067,462
9311012,9205058,463
9902028,9603179,464
9801118,9512062,465
205058,9233,466
9503175,9405026,467
9510224,9408099,468
210257,105304,469
9709014,9306052,470
107045,4036,471
107149,4049,472
111278,102080,473
303151,212293,474
9903109,9806103,475
8210,9903044,476
9902163,9701069,477
9808040,9509028,478
203033,107019,479
9411235,9207053,480
9612131,9605154,481
9701165,9610205,482
9811230,9802150,483
106014,12034,484
9609203,9412133,485
9610167,9501144,486
9711182,9403143,487
9405112,9210115,488
9809204,9802109,489
207156,207119,490
9812206,9803131,491
304259,201095,492
9601108,9510234,493
210035,208126,494
303075,3211,495
9809213,9809164,496
202102,12103,497
9902153,9803068,498
9401105,9207017,499
210231,9810188,500
9908137,9507090,501
6185,9304046,502
108081,9906064,503
9812137,9712132,504
4131,9810188,505
107151,9510222,506
101100,12053,507
11125,9912293,508
9912022,9905156,509
104050,9901069,510
9706109,9705031,511
9705167,9612121,512
9703104,9409001,513
11017,9606112,514
9901018,9610043,515
9801062,9606174,516
9705102,9411210,517
9510199,9509071,518
105220,104238,519
9511117,9309106,520
9801180,9201061,521
202116,9411104,522
105087,101029,523
107074,12103,524
9412035,9212156,525
209068,208142,526
9612203,9604097,527
9704027,9505150,528
9902196,9706186,529
111155,12072,530
9242,5065,531
4154,9610087,532
9712110,9709001,533
9910099,9810206,534
3110,9510008,535
9807096,9511164,536
9209122,9201072,537
11242,9711200,538
9806087,9711200,539
9903017,9707137,540
107233,9172,541
9907175,9803116,542
9801132,9505162,543
9711200,9702187,544
210246,9802150,545
201210,11182,546
9902097,9806039,547
9809103,9612115,548
