125781,453527,1341094305
125781,453527,1341094305
244437,47456,1341094322
289014,2977,1341094328
399023,56824,1341094329
399023,56824,1341094329
399023,74770,1341094329
399023,12847,1341094329
40386,2548,1341094437
199007,61819,1341094448
199007,61819,1341094448
245657,224554,1341094452
245657,224554,1341094452
98796,66700,1341094714
98796,66700,1341094714
316162,34914,1341095003
316162,34914,1341095003
312907,181200,1341095132
312907,181200,1341095132
281738,36278,1341095181
113091,2548,1341095223
113091,2548,1341095223
127675,2548,1341095549
127675,2548,1341095549
262798,66544,1341095797
123830,66700,1341095850
123830,66700,1341095850
327757,66700,1341096026
327757,66700,1341096026
299619,16311,1341096042
299619,16311,1341096042
436078,307446,1341096091
436078,307446,1341096091
388443,173207,1341096098
299619,66272,1341096141
241807,66272,1341096245
69676,249318,1341096432
69676,249318,1341096432
357412,28423,1341096475
357412,83489,1341096475
20026,88676,1341096560
20026,88676,1341096560
249318,69676,1341096603
249318,69676,1341096603
68421,66544,1341096854
68421,66544,1341096854
374792,33994,1341096909
374792,33994,1341096909
374792,173207,1341096909
172568,33865,1341097293
294921,245812,1341097386
294921,245812,1341097386
245812,294921,1341097414
245812,294921,1341097414
245812,245812,1341097414
58338,181200,1341097587
58338,181200,1341097587
391335,66272,1341098053
69676,249318,1341098174
69676,249318,1341098174
188172,66700,1341098218
210149,28423,1341098343
293619,181200,1341099125
293619,181200,1341099125
289714,416806,1341099208
289714,416806,1341099208
69676,249318,1341099444
69676,249318,1341099444
358285,2548,1341099569
358285,2548,1341099569
438761,172568,1341099575
438761,33865,1341099575
235768,172568,1341099578
235768,172568,1341099578
235768,33865,1341099578
95366,172568,1341099599
95366,172568,1341099599
95366,33865,1341099599
64950,66501,1341099762
64950,64950,1341099762
64950,67330,1341099762
64950,66501,1341099762
9479,173207,1341099821
8204,181200,1341100124
8204,181200,1341100124
18225,386998,1341100709
18225,386998,1341100709
72225,66272,1341101031
366287,66700,1341101373
366287,66700,1341101373
352562,66272,1341101645
352562,66272,1341101645
120621,57764,1341101673
195148,66700,1341101836
195148,66700,1341101836
275446,193906,1341101894
275446,193906,1341101894
205650,53971,1341101954
205650,53971,1341101954
185463,132902,1341101978
185463,132902,1341101978
205650,53971,1341101998
205650,53971,1341101998
205650,53971,1341102059
205650,53971,1341102059
247755,380967,1341102821
309317,2548,1341103219
309317,2548,1341103219
84763,28423,1341103343
84763,28423,1341103343
284667,2548,1341103761
284667,2548,1341103761
297990,338340,1341103839
297990,338340,1341103839
189079,181647,1341103956
189079,181647,1341103956
340425,379068,1341103978
340425,379068,1341103978
173515,84763,1341104572
173515,84763,1341104572
442893,181200,1341104792
442893,181200,1341104792
451284,2548,1341104808
451284,2548,1341104808
417703,2548,1341104851
264915,420428,1341105123
264915,235036,1341105123
264915,420428,1341105123
92173,83489,1341105196
80466,434084,1341105332
80466,434084,1341105332
80466,379068,1341105332
420428,264915,1341105350
420428,264915,1341105350
420976,66272,1341105434
169828,173207,1341105461
139484,173207,1341105492
342804,139484,1341105630
342804,173207,1341105630
203282,2548,1341105741
203282,2548,1341105741
122633,173207,1341105851
83958,12492,1341105886
265345,66544,1341106058
330071,2548,1341106402
330071,2548,1341106402
16311,92173,1341106464
430533,173006,1341106700
430533,173006,1341106700
173006,430533,1341106749
173006,173006,1341106749
170062,27420,1341106862
170062,27420,1341106862
430533,173006,1341106928
430533,173006,1341106928
22037,16311,1341107024
22037,92173,1341107024
83647,243817,1341107042
83647,243817,1341107042
136582,2548,1341107246
136582,2548,1341107246
143300,66272,1341107264
280875,139484,1341107468
280875,139484,1341107468
280875,173207,1341107468
450704,243160,1341107714
450704,243160,1341107714
139818,243160,1341108070
181454,251486,1341108089
173006,430533,1341108091
173006,173006,1341108091
86213,44515,1341108308
86213,44515,1341108319
251486,181454,1341108391
251486,181454,1341108391
251486,251486,1341108391
303412,10835,1341108412
303412,10835,1341108412
274879,12492,1341108573
212300,264839,1341108616
212300,264839,1341108616
45475,66544,1341108811
45475,66544,1341108811
349990,66700,1341108942
349990,66700,1341108942
450249,173207,1341108964
344419,66544,1341109124
344419,90381,1341109124
344419,66544,1341109175
344419,90381,1341109175
84763,173515,1341109366
84763,84763,1341109366
372890,45848,1341109679
372890,66272,1341109679
372890,45848,1341109679
341316,310255,1341110101
341316,310255,1341110101
45445,45445,1341110110
45445,56576,1341110110
45445,28423,1341110110
45445,45445,1341110110
377417,18239,1341110276
377417,18239,1341110276
340662,2679,1341110336
340662,2679,1341110336
340662,18239,1341110365
340662,18239,1341110365
86465,66544,1341110493
86465,66544,1341110493
2679,91522,1341110583
2679,91522,1341110583
42874,30043,1341110642
42874,30043,1341110642
84192,2548,1341110690
84192,2548,1341110690
29185,2679,1341110696
29185,2679,1341110696
91522,2679,1341110868
91522,2679,1341110868
355352,173207,1341110920
409118,2548,1341111176
409118,2548,1341111176
340374,2679,1341111318
340374,2679,1341111318
237871,355352,1341111506
237871,355352,1341111506
237871,173207,1341111506
47680,2548,1341111650
259643,177978,1341111847
259643,177978,1341111847
354247,448668,1341111919
354247,448668,1341111919
374439,374439,1341112067
374439,374439,1341112134
374439,374439,1341112164
431290,66544,1341112171
431290,66544,1341112171
241244,66700,1341112329
218209,241244,1341112379
218209,241244,1341112379
218209,66700,1341112379
394932,241244,1341112452
394932,241244,1341112452
394932,66700,1341112452
85493,120725,1341112547
85493,120725,1341112547
135461,360473,1341112702
260261,241244,1341112757
260261,241244,1341112757
260261,66700,1341112757
178065,241244,1341112958
178065,241244,1341112958
178065,66700,1341112958
289465,241244,1341113231
289465,241244,1341113231
289465,66700,1341113231
272299,241244,1341113290
272299,241244,1341113290
272299,66700,1341113290
69322,2548,1341113384
69322,2548,1341113384
78830,2548,1341113462
78830,2548,1341113462
161819,81938,1341113759
161819,81938,1341113759
339632,66272,1341114571
420428,264915,1341114844
420428,264915,1341114844
416558,398349,1341114970
416558,398349,1341114970
119929,387756,1341115180
119929,387756,1341115180
408904,370214,1341115274
408904,370214,1341115274
370214,408904,1341115306
370214,370214,1341115306
222805,66544,1341115479
222805,66544,1341115479
440384,173207,1341115704
368789,173207,1341115720
365666,2548,1341115976
365666,2548,1341115976
281781,241244,1341116568
281781,241244,1341116568
281781,66700,1341116568
133489,2548,1341116610
133489,2548,1341116610
20026,88676,1341116715
20026,88676,1341116715
257185,334726,1341117014
257185,334726,1341117014
349720,135618,1341117234
349720,135618,1341117234
135618,349720,1341117295
135618,349720,1341117295
135618,135618,1341117295
303048,66700,1341117486
303048,66700,1341117486
205909,217637,1341117821
205909,217637,1341117821
205909,380967,1341117821
127032,173207,1341118195
437401,437401,1341118450
259643,177978,1341118571
259643,177978,1341118571
142280,181200,1341118612
142280,181200,1341118612
289425,237143,1341118705
289425,237143,1341118705
410070,444671,1341119161
410070,444671,1341119161
9919,51783,1341119383
9919,51783,1341119383
291148,249318,1341119466
347838,249318,1341119478
347838,249318,1341119478
444671,410070,1341119504
444671,410070,1341119504
444671,444671,1341119504
328916,237143,1341119546
328916,237143,1341119546
328916,237143,1341119551
328916,237143,1341119551
177477,173207,1341119611
78964,22758,1341119788
78964,22758,1341119788
373480,410070,1341120134
373480,410070,1341120134
373480,444671,1341120134
267172,329589,1341120401
267172,329589,1341120401
288763,181200,1341120820
288763,181200,1341120820
243418,453527,1341120872
243418,453527,1341120872
268829,244851,1341121222
347838,249318,1341121338
347838,249318,1341121338
161194,66700,1341121609
161194,66700,1341121609
243160,28423,1341122114
319731,181200,1341122307
319731,181200,1341122307
163409,344223,1341122478
163409,344223,1341122478
254245,344223,1341122481
254245,344223,1341122481
453553,344223,1341122486
453553,344223,1341122486
437331,344223,1341122491
437331,344223,1341122491
438177,344223,1341122493
438177,344223,1341122493
430861,344223,1341122499
430861,344223,1341122499
393228,243160,1341122946
393228,243160,1341122946
393228,28423,1341122946
9173,380967,1341123249
9173,380967,1341123249
187916,2548,1341123308
187916,2548,1341123308
212071,172148,1341123354
212071,172148,1341123354
443114,387880,1341123814
443114,387880,1341123814
